Student_ID,Name,Gender,Age,Department,Attendance_Percentage,Study_Hours,Sleep_Hours,Internet_Usage_Hours,Previous_Grades,Family_Income,Parent_Education,Final_Exam_Marks,Result
STU0867,Richard Johnson,Male,22,Mechanical Engineering,78.0,1.0,5.5,1.0,82.7,High,Bachelor's Degree,45.5,Fail
STU0868,William Miller,Male,20,Information Technology,93.9,3.4,7.9,3.4,76.3,Medium,High School,57.2,Pass
STU0869,Linda Jones,Female,19,Computer Science,98.9,2.8,7.1,4.9,77.1,Medium,Bachelor's Degree,49.3,Fail
STU0870,Mary Smith,Female,21,Information Technology,78.1,7.2,8.5,4.4,86.7,Medium,High School,54.7,Pass
STU0871,Mark Martin,Male,18,Business Administration,76.4,3.4,7.2,5.0,75.0,Low,Associate's Degree,47.6,Fail
STU0872,Andrew Martinez,Male,21,Electrical Engineering,80.2,2.2,5.7,6.5,92.8,Medium,Bachelor's Degree,46.1,Fail
STU0873,Emily Williams,Female,18,Business Administration,81.2,6.2,9.1,6.0,78.7,Medium,Bachelor's Degree,51.4,Pass
STU0874,Christopher Anderson,Male,18,Electrical Engineering,92.9,3.0,5.8,1.8,63.1,Medium,High School,49.8,Fail
STU0875,Christopher Taylor,Male,22,Electrical Engineering,74.3,4.2,6.7,1.1,68.2,Medium,Master's Degree,54.4,Pass
STU0876,Steven Garcia,Male,18,Business Administration,97.4,10.0,8.1,4.0,79.2,Medium,Master's Degree,80.0,Pass
STU0877,Elizabeth Davis,Female,18,Business Administration,74.0,6.7,4.7,1.5,81.5,High,Bachelor's Degree,57.9,Pass
STU0878,Patricia Thomas,Female,20,Information Technology,69.4,4.5,8.7,1.0,83.0,Medium,Bachelor's Degree,56.5,Pass
STU0879,Joshua Lopez,Male,21,Business Administration,87.2,4.7,5.6,4.0,84.3,Medium,PhD,64.6,Pass
STU0880,David Smith,Male,20,Information Technology,94.3,7.0,6.5,4.4,92.2,Medium,High School,70.3,Pass
STU0881,Michael Taylor,Male,18,Information Technology,83.8,6.5,7.3,6.1,82.8,High,Bachelor's Degree,61.5,Pass
STU0882,Betty Moore,Female,22,Information Technology,86.4,5.2,6.9,4.7,82.0,Medium,High School,60.0,Pass
STU0883,William Williams,Male,20,Electrical Engineering,100.0,5.2,7.9,6.4,100.0,Medium,Associate's Degree,72.5,Pass
STU0884,Christopher Gonzalez,Male,20,Electrical Engineering,94.4,1.7,5.1,4.0,93.3,Low,Bachelor's Degree,46.5,Fail
STU0885,Linda Wilson,Female,19,Business Administration,82.3,1.3,7.9,1.8,83.0,Medium,Bachelor's Degree,54.5,Pass
STU0886,Christopher Martinez,Male,18,Electrical Engineering,77.7,4.6,8.0,4.7,91.3,Low,High School,49.6,Fail
STU0887,Donna Moore,Female,22,Business Administration,93.0,3.6,8.2,5.5,64.0,Medium,Associate's Degree,55.2,Pass
STU0888,David Anderson,Male,20,Electrical Engineering,90.3,6.3,5.1,4.1,77.9,High,Bachelor's Degree,64.5,Pass
STU0889,Charles Jones,Male,20,Computer Science,86.2,5.4,5.2,5.7,80.1,High,Bachelor's Degree,57.4,Pass
STU0890,William Martinez,Male,22,Computer Science,78.7,3.3,6.6,3.3,72.7,Medium,Bachelor's Degree,48.2,Fail
STU0891,Elizabeth Williams,Female,18,Business Administration,81.2,5.4,5.4,4.3,68.2,High,Associate's Degree,58.7,Pass
STU0892,Barbara Brown,Female,19,Electrical Engineering,80.5,4.1,4.8,3.2,86.2,Low,Bachelor's Degree,51.5,Pass
STU0893,Emily Rodriguez,Female,20,Electrical Engineering,78.9,9.5,6.5,7.1,100.0,High,High School,81.2,Pass
STU0894,Steven Gonzalez,Male,19,Information Technology,76.0,5.8,7.3,4.8,83.2,Medium,High School,63.9,Pass
STU0895,Margaret Martin,Female,21,Mechanical Engineering,84.7,1.6,10.0,1.8,86.1,Medium,Bachelor's Degree,44.1,Fail
STU0896,Steven Gonzalez,Male,18,Business Administration,75.5,9.0,7.7,6.3,86.7,High,Bachelor's Degree,77.7,Pass
STU0897,Donald Brown,Male,21,Mechanical Engineering,83.8,3.6,9.1,2.4,77.5,High,High School,50.4,Pass
STU0898,Elizabeth Jones,Female,21,Mechanical Engineering,61.0,2.9,6.9,3.5,86.8,Low,High School,47.6,Fail
STU0899,Thomas Taylor,Male,21,Business Administration,76.0,9.7,7.7,4.2,73.8,Medium,Bachelor's Degree,71.3,Pass
STU0900,Matthew Johnson,Male,18,Electrical Engineering,93.0,5.8,6.8,4.3,67.3,Low,Associate's Degree,55.4,Pass
STU0901,Matthew Jackson,Male,18,Business Administration,73.0,6.5,10.0,4.2,69.3,High,Associate's Degree,66.4,Pass
STU0902,Robert Martinez,Male,22,Mechanical Engineering,87.9,6.6,6.2,1.8,94.6,Medium,Associate's Degree,75.5,Pass
STU0903,John Gonzalez,Male,19,Electrical Engineering,73.8,4.5,6.3,4.2,82.3,Low,High School,42.7,Fail
STU0904,Donna Taylor,Female,19,Computer Science,89.8,3.7,8.0,5.2,86.7,Medium,High School,59.4,Pass
STU0905,Anthony Lopez,Male,22,Business Administration,79.0,4.1,7.2,5.1,98.5,Medium,Master's Degree,67.7,Pass
STU0906,Nancy Hernandez,Female,22,Business Administration,78.6,8.5,6.5,1.5,75.4,Medium,Bachelor's Degree,64.0,Pass
STU0907,Susan Brown,Female,21,Electrical Engineering,82.5,5.4,8.2,2.5,95.9,Low,Bachelor's Degree,63.5,Pass
STU0908,Andrew Smith,Male,22,Computer Science,68.6,7.9,7.0,1.9,80.8,Low,Bachelor's Degree,60.1,Pass
STU0909,Robert Gonzalez,Male,20,Computer Science,91.7,4.8,6.9,4.0,79.0,Medium,Bachelor's Degree,48.9,Fail
STU0910,Mark Johnson,Male,19,Electrical Engineering,95.0,3.3,7.1,1.2,84.0,Low,Master's Degree,58.9,Pass
STU0911,Lisa Brown,Female,22,Information Technology,78.4,1.8,4.9,1.8,81.3,Medium,Bachelor's Degree,41.4,Fail
STU0912,Andrew Taylor,Male,20,Business Administration,87.2,6.4,5.1,2.5,83.7,Medium,Associate's Degree,55.7,Pass
STU0913,Jennifer Moore,Female,20,Business Administration,89.8,8.7,8.3,1.0,95.0,Low,Bachelor's Degree,77.6,Pass
STU0914,Joseph Jackson,Male,20,Mechanical Engineering,81.1,3.1,6.2,3.5,81.7,Medium,Associate's Degree,39.1,Fail
STU0915,Elizabeth Miller,Female,20,Electrical Engineering,70.9,6.1,6.8,1.0,81.0,Medium,Bachelor's Degree,62.4,Pass
STU0916,Joseph Jones,Male,21,Mechanical Engineering,97.9,2.0,8.9,4.2,77.9,Medium,Bachelor's Degree,50.2,Pass
STU0917,Steven Jones,Male,20,Mechanical Engineering,78.1,3.8,6.9,2.9,83.7,Medium,Master's Degree,61.6,Pass
STU0918,Linda Jackson,Female,21,Computer Science,75.9,5.6,6.7,2.6,69.5,Medium,Bachelor's Degree,48.6,Fail
STU0919,Patricia Hernandez,Female,21,Business Administration,98.4,1.2,8.1,2.8,70.5,Medium,High School,54.3,Pass
STU0920,Matthew Anderson,Male,20,Mechanical Engineering,88.1,5.0,6.3,3.4,80.5,High,High School,67.8,Pass
STU0921,Nancy Hernandez,Female,19,Computer Science,84.6,3.2,8.4,4.4,87.0,Low,Associate's Degree,46.5,Fail
STU0922,Susan Jones,Female,20,Electrical Engineering,72.3,6.3,8.1,5.5,100.0,High,High School,74.2,Pass
STU0923,Kimberly Martin,Female,20,Mechanical Engineering,90.0,4.6,9.2,5.0,82.4,Medium,Associate's Degree,60.0,Pass
STU0924,Sarah Wilson,Female,20,Business Administration,100.0,7.1,6.2,6.8,70.8,High,Associate's Degree,63.8,Pass
STU0925,Daniel Garcia,Male,19,Mechanical Engineering,90.8,4.4,8.6,4.5,76.0,Medium,Associate's Degree,51.7,Pass
STU0926,Steven Jackson,Male,18,Electrical Engineering,87.0,2.0,7.7,3.7,87.0,Medium,PhD,55.2,Pass
STU0927,Andrew Thomas,Male,18,Mechanical Engineering,89.2,1.7,5.4,2.8,70.7,High,Associate's Degree,58.5,Pass
STU0928,Nancy Lopez,Female,21,Business Administration,78.7,1.0,4.0,2.9,64.9,Low,Associate's Degree,34.5,Fail
STU0929,Michelle Garcia,Female,21,Computer Science,78.6,6.4,6.0,4.3,91.0,Low,High School,57.0,Pass
STU0930,Michael Garcia,Male,19,Business Administration,78.5,10.0,7.4,2.0,93.4,Low,Bachelor's Degree,79.5,Pass
STU0931,Christopher Smith,Male,22,Computer Science,76.3,6.0,7.5,3.8,68.9,High,High School,62.5,Pass
STU0932,Margaret Hernandez,Female,18,Information Technology,78.5,8.7,6.9,3.5,78.3,Medium,Bachelor's Degree,75.2,Pass
STU0933,Donna Moore,Female,21,Business Administration,78.4,7.5,6.9,2.4,98.2,Medium,High School,65.7,Pass
STU0934,Kimberly Jackson,Female,18,Business Administration,79.6,3.9,6.8,1.9,90.1,Medium,Bachelor's Degree,60.9,Pass
STU0935,Anthony Moore,Male,19,Electrical Engineering,79.3,7.8,7.1,7.3,74.3,Medium,Master's Degree,64.0,Pass
STU0936,Andrew Anderson,Male,19,Mechanical Engineering,84.4,3.9,5.3,1.4,62.5,Medium,High School,44.2,Fail
STU0937,Mark Brown,Male,22,Computer Science,82.8,4.0,7.3,3.4,84.9,Medium,Associate's Degree,57.0,Pass
STU0938,Susan Gonzalez,Female,22,Computer Science,83.7,4.5,6.0,5.3,80.0,High,Bachelor's Degree,63.4,Pass
STU0939,Robert Thomas,Male,19,Electrical Engineering,97.2,4.6,5.9,4.3,86.9,Low,Bachelor's Degree,57.3,Pass
STU0940,Sarah Davis,Female,21,Electrical Engineering,82.8,6.5,8.4,2.8,91.6,Low,Bachelor's Degree,66.5,Pass
STU0941,Joshua Gonzalez,Male,18,Mechanical Engineering,100.0,3.5,5.8,1.7,74.6,Medium,Bachelor's Degree,45.9,Fail
STU0942,Kimberly Taylor,Female,20,Mechanical Engineering,85.5,7.0,6.8,3.7,81.9,Medium,Bachelor's Degree,69.6,Pass
STU0943,Kimberly Smith,Female,22,Business Administration,77.5,6.9,9.4,1.0,75.9,Medium,Bachelor's Degree,57.9,Pass
STU0944,Jessica Jackson,Female,20,Information Technology,95.5,5.8,8.0,3.8,77.7,Medium,Associate's Degree,55.6,Pass
STU0945,David Williams,Male,21,Mechanical Engineering,81.2,9.3,6.5,3.6,94.0,Low,High School,77.1,Pass
STU0946,William Gonzalez,Male,22,Electrical Engineering,58.1,7.8,6.6,5.1,84.5,Medium,Bachelor's Degree,63.4,Pass
STU0947,Mark Wilson,Male,20,Mechanical Engineering,82.0,7.4,5.5,1.8,70.6,Medium,Master's Degree,53.8,Pass
STU0948,Ashley Moore,Female,21,Computer Science,79.5,5.1,8.6,3.0,90.3,Low,PhD,59.2,Pass
STU0949,Lisa Williams,Female,18,Information Technology,98.1,5.8,8.2,4.2,83.2,Medium,Master's Degree,69.1,Pass
STU0950,Karen Martinez,Female,21,Business Administration,73.0,6.2,7.8,3.8,91.1,Medium,Bachelor's Degree,66.4,Pass
STU0951,Ashley Lopez,Female,22,Computer Science,78.7,5.0,8.0,1.5,72.7,Medium,Bachelor's Degree,55.1,Pass
STU0952,Patricia Rodriguez,Female,19,Computer Science,94.7,4.2,6.1,2.5,75.0,Low,Bachelor's Degree,37.0,Fail
STU0953,Robert Anderson,Male,18,Information Technology,85.9,1.0,5.1,5.6,81.6,High,Associate's Degree,40.0,Fail
STU0954,Jennifer Jackson,Female,20,Business Administration,80.3,6.6,7.7,3.9,74.0,Medium,Bachelor's Degree,69.0,Pass
STU0955,Paul Davis,Male,22,Electrical Engineering,74.4,7.3,8.1,1.0,82.2,Low,Associate's Degree,69.9,Pass
STU0956,Steven Davis,Male,19,Business Administration,85.5,2.4,8.9,4.8,68.6,Medium,Associate's Degree,39.8,Fail
STU0957,Susan Miller,Female,21,Mechanical Engineering,81.7,6.3,6.8,1.1,80.9,High,Bachelor's Degree,77.9,Pass
STU0958,Robert Smith,Male,19,Computer Science,74.3,3.7,6.6,3.0,80.3,Medium,Bachelor's Degree,44.8,Fail
STU0959,Michael Jones,Male,22,Mechanical Engineering,74.8,4.2,6.7,4.3,81.4,High,High School,49.7,Fail
STU0960,Mary Anderson,Female,22,Electrical Engineering,73.9,7.9,7.8,5.3,81.9,Low,High School,65.8,Pass
STU0961,William Gonzalez,Male,19,Mechanical Engineering,72.1,2.8,6.7,1.0,82.5,High,Master's Degree,59.9,Pass
STU0962,Jessica Davis,Female,21,Business Administration,91.3,2.8,6.9,4.6,83.5,Medium,Bachelor's Degree,55.0,Pass
STU0963,William Rodriguez,Male,19,Mechanical Engineering,90.0,9.0,8.0,4.8,88.4,Low,Bachelor's Degree,69.7,Pass
STU0964,James Brown,Male,22,Electrical Engineering,91.4,4.7,6.2,2.7,78.1,Medium,Associate's Degree,51.4,Pass
STU0965,Robert Johnson,Male,22,Electrical Engineering,82.0,7.7,8.7,3.6,97.2,High,Associate's Degree,71.0,Pass
STU0966,Joseph Rodriguez,Male,20,Electrical Engineering,79.6,1.5,7.8,1.0,82.6,Medium,High School,40.4,Fail
STU0967,Patricia Wilson,Female,20,Business Administration,79.8,1.7,4.8,1.0,68.6,Medium,Bachelor's Degree,40.3,Fail
STU0968,Anthony Brown,Male,18,Electrical Engineering,92.2,3.0,6.4,5.2,88.9,Low,Bachelor's Degree,52.9,Pass
STU0969,Barbara Hernandez,Female,22,Computer Science,63.8,3.9,4.6,2.7,88.0,Medium,Associate's Degree,41.0,Fail
STU0970,Robert Davis,Male,20,Electrical Engineering,76.9,1.9,6.8,3.0,78.0,Low,Associate's Degree,40.2,Fail
STU0971,Jennifer Wilson,Female,19,Mechanical Engineering,73.1,5.8,6.4,3.9,82.8,Low,High School,39.6,Fail
STU0972,Betty Gonzalez,Female,21,Mechanical Engineering,95.6,6.0,8.0,3.0,66.0,Medium,Bachelor's Degree,63.9,Pass
STU0973,Patricia Gonzalez,Female,19,Mechanical Engineering,77.2,3.0,5.9,2.8,71.7,High,High School,49.1,Fail
STU0974,Andrew Garcia,Male,21,Business Administration,65.6,3.2,7.5,4.1,87.1,Medium,Bachelor's Degree,48.5,Fail
STU0975,Donald Johnson,Male,20,Mechanical Engineering,84.2,3.5,7.7,1.3,74.0,Low,Bachelor's Degree,48.1,Fail
STU0976,Joseph Taylor,Male,18,Business Administration,78.3,2.4,7.3,5.2,78.0,Medium,Master's Degree,52.5,Pass
STU0977,Patricia Martinez,Female,19,Business Administration,76.4,1.0,8.4,3.2,69.1,High,Bachelor's Degree,43.5,Fail
STU0978,Donald Garcia,Male,19,Electrical Engineering,75.4,4.8,9.5,2.0,84.4,Medium,Associate's Degree,58.1,Pass
STU0979,Patricia Johnson,Female,19,Computer Science,75.0,4.1,7.1,1.8,85.1,Medium,Bachelor's Degree,54.1,Pass
STU0980,Betty Anderson,Female,21,Electrical Engineering,89.1,4.3,7.5,3.6,87.7,High,Bachelor's Degree,62.9,Pass
STU0981,John Miller,Male,20,Electrical Engineering,84.2,2.8,5.9,3.0,69.6,Medium,High School,41.6,Fail
STU0982,Jennifer Davis,Female,19,Business Administration,80.0,6.8,5.8,1.2,86.2,Low,Bachelor's Degree,57.8,Pass
STU0983,Anthony Miller,Male,19,Business Administration,71.0,10.0,8.2,2.6,100.0,Medium,Master's Degree,82.5,Pass
STU0984,Richard Smith,Male,18,Mechanical Engineering,80.3,3.2,8.1,2.3,88.4,High,Associate's Degree,52.3,Pass
STU0985,Kimberly Rodriguez,Female,18,Mechanical Engineering,84.6,8.1,5.8,5.4,88.3,Medium,Bachelor's Degree,72.5,Pass
STU0986,Betty Jackson,Female,20,Electrical Engineering,85.0,5.8,5.4,3.7,65.4,Low,Master's Degree,48.7,Fail
STU0987,Donna Taylor,Female,20,Information Technology,83.6,5.1,6.2,5.9,81.2,Medium,Bachelor's Degree,59.2,Pass
STU0988,Charles Martinez,Male,22,Information Technology,72.8,4.2,6.8,2.4,97.4,Medium,Bachelor's Degree,68.3,Pass
STU0989,Michael Davis,Male,18,Mechanical Engineering,58.0,4.8,6.5,3.1,92.6,High,Associate's Degree,59.8,Pass
STU0990,Michelle Martin,Female,22,Information Technology,100.0,7.5,7.2,4.1,93.6,Medium,Associate's Degree,77.1,Pass
STU0991,Emily Wilson,Female,21,Mechanical Engineering,68.9,2.5,8.1,4.4,71.1,Medium,Bachelor's Degree,37.3,Fail
STU0992,Emily Wilson,Female,22,Business Administration,62.4,4.4,7.6,4.6,80.2,High,Bachelor's Degree,63.5,Pass
STU0993,Joshua Anderson,Male,19,Electrical Engineering,83.3,7.7,7.6,2.2,94.5,Medium,Master's Degree,84.1,Pass
STU0994,Linda Gonzalez,Female,22,Computer Science,64.9,7.2,4.1,2.2,92.8,Low,High School,53.5,Pass
STU0995,Joseph Moore,Male,20,Electrical Engineering,74.0,2.5,5.1,3.0,82.2,High,Bachelor's Degree,46.6,Fail
STU0996,Daniel Wilson,Male,21,Mechanical Engineering,87.5,4.6,6.0,5.7,92.2,Medium,Associate's Degree,54.6,Pass
STU0997,Patricia Moore,Female,19,Mechanical Engineering,99.7,6.6,6.2,2.0,87.3,Medium,High School,76.3,Pass
STU0998,John Hernandez,Male,22,Electrical Engineering,85.9,6.5,8.0,2.7,84.7,Medium,Associate's Degree,70.2,Pass
STU0999,Sarah Lopez,Female,21,Mechanical Engineering,77.6,7.1,5.9,4.6,80.6,Low,Associate's Degree,54.4,Pass
STU1000,Steven Anderson,Male,21,Information Technology,81.5,5.8,7.8,4.5,88.4,High,Associate's Degree,72.1,Pass
